merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered,is_ghost,is_default,loan_history_count,prev_defaults,bsi_score,revenue_cv,transaction_entropy,settlement_regularity,active_days_ratio,avg_daily_revenue,revenue_trend_slope,device_session_entropy,location_variance,temporal_pattern_score,login_hour_entropy,transaction_velocity,unique_device_count,ip_change_frequency,weekend_activity_ratio,gnn_risk_score,neighbor_avg_default_rate,network_centrality,high_risk_neighbor_count,anomaly_score
M006442,1136,7,Education/Tuition,Pune,2,1,1,1,0,0,2,1,0.7751,0.5259,4.4511,0.9333,1.0,1946.23,-2.9945,0.6366,0.3451,0.7508,0.2048,10.862,2,2.3173,0.1397,0.2488,0.0,0.0003,0,0.6859
M006443,1171,0,Kirana/Grocery,Delhi,1,1,1,1,0,1,2,0,0.7229,0.6765,4.4597,0.9333,1.0,6969.89,-30.6518,0.6925,0.2433,0.991,0.2737,6.3964,2,0.499,0.1402,0.5242,0.0,0.0009,0,0.7656
M006444,58,3,Clothing/Textile,Pune,2,0,1,0,0,0,0,0,0.5961,1.0284,4.4562,0.8667,1.0,3302.55,-3.5303,0.7022,0.0584,0.3934,0.2089,4.4778,4,0.2676,0.676,0.1727,0.1111,0.0009,1,0.8365
M006445,1034,7,Education/Tuition,Jaipur,2,0,1,0,0,0,0,0,0.7818,0.5192,4.4485,0.9556,1.0,1989.04,3.4635,0.6073,0.1183,0.6448,0.4272,6.867,1,0.2986,0.4482,0.3742,0.2,0.0005,1,0.7662
M006446,1411,2,Medical/Pharmacy,Kochi,3,0,1,0,0,0,2,0,0.7468,0.582,4.455,0.8889,1.0,1401.02,-1.8212,0.769,0.4395,0.6654,0.3688,2.6191,2,2.6383,0.6218,0.348,0.1429,0.0007,1,0.76
M006447,679,4,Electronics,Jaipur,2,0,1,0,0,0,1,0,0.7631,0.5083,4.4414,0.8444,1.0,3773.09,8.6318,0.9577,0.761,0.1678,0.3137,1.7713,1,0.2914,0.3155,0.7124,0.6667,0.0003,2,0.7442
M006448,1210,2,Medical/Pharmacy,Hyderabad,1,1,0,0,0,0,2,0,0.764,0.5584,4.4548,0.9333,1.0,6083.19,-27.6525,0.7997,0.1586,0.6631,0.2213,2.8867,3,1.2393,0.52,0.1423,0.2,0.0005,1,0.855
M006449,60,3,Clothing/Textile,Surat,2,1,0,1,0,0,2,0,0.6086,1.0627,4.4394,0.9333,1.0,3171.48,11.5771,0.5308,0.218,0.4011,0.5364,3.4046,4,0.3927,0.2166,0.207,0.2,0.0005,1,0.7265
M006450,872,4,Electronics,Varanasi,3,1,1,1,0,1,0,0,0.7478,0.5672,4.4593,0.8667,1.0,1864.5,-8.8106,0.7535,0.0664,0.4575,0.4571,1.5991,3,6.984,0.2888,0.3547,0.0,0.0006,0,0.8719
M006451,1339,3,Clothing/Textile,Bhopal,3,1,1,1,0,0,1,0,0.7831,0.4976,4.4551,0.9222,1.0,1152.8,-3.9134,0.3605,0.212,0.9732,0.3622,4.8343,6,0.3032,0.5779,0.2487,0.0,0.0007,0,0.6516
M006452,365,4,Electronics,Surat,2,1,0,0,0,0,1,0,0.786,0.4776,4.4632,0.9,1.0,3578.09,-6.6844,0.7048,0.5004,0.7838,0.6811,2.1911,2,0.2127,0.397,0.3948,0.1667,0.0006,1,0.7187
M006453,599,1,Restaurant/Dhaba,Delhi,1,1,1,0,0,0,3,0,0.7658,0.5218,4.4568,0.8778,1.0,5944.04,2.9553,0.4024,0.7152,0.4032,0.4489,1.0428,2,0.8107,0.5254,0.2509,0.0,0.0006,0,0.5401
M006454,342,5,Transport/Auto,Indore,3,0,1,0,0,0,3,2,0.7917,0.4972,4.4478,0.9667,1.0,1152.71,-0.6041,0.73,0.1841,0.9228,0.5938,3.7142,1,0.487,0.4366,0.0552,0.0,0.0007,0,0.8145
M006455,628,4,Electronics,Bengaluru,1,1,1,1,0,1,2,1,0.7447,0.6316,4.4493,0.9667,1.0,7570.02,-35.3583,0.2341,0.0666,0.7015,0.7269,3.8924,3,1.2669,0.1769,0.6545,0.25,0.0004,1,0.6503
M006456,1176,3,Clothing/Textile,Jaipur,2,1,1,0,0,0,0,0,0.7641,0.558,4.4539,0.9333,1.0,2527.78,-3.4501,0.6029,0.7672,0.0312,0.3016,5.2352,5,0.3178,0.4347,0.3741,0.2,0.0005,1,0.5796
M006457,894,0,Kirana/Grocery,Ahmedabad,2,1,1,0,0,0,1,0,0.8004,0.4545,4.4566,0.9333,1.0,3237.82,-8.4022,0.7299,0.3187,0.5002,0.529,1.7864,2,1.3308,0.1359,0.3146,0.25,0.0012,3,0.7856
M006458,400,7,Education/Tuition,Mumbai,1,1,1,1,1,0,0,0,0.7594,0.5854,4.4636,0.9556,1.0,3870.58,-1.7784,0.3055,0.4877,0.2068,0.69,0.1304,3,1.1057,0.2184,0.285,0.125,0.0008,1,0.5751
M006459,834,5,Transport/Auto,Delhi,1,1,1,0,0,0,1,0,0.7703,0.5398,4.4518,0.9333,1.0,4772.14,-10.8258,0.2205,0.1036,0.8204,0.8007,0.3886,1,0.1942,0.2518,0.0942,0.0,0.0005,0,0.6548
M006460,343,7,Education/Tuition,Bengaluru,1,1,1,1,0,1,4,0,0.7294,0.6232,4.4399,0.8778,1.0,4061.2,-5.8874,0.678,0.4656,0.8899,0.7158,4.6591,3,1.3958,0.3916,0.6462,0.125,0.0008,1,0.7036
M006461,57,6,Services/Salon,Lucknow,2,0,1,1,0,0,1,1,0.6919,0.7511,4.4513,0.9111,1.0,3349.11,11.5765,0.4951,0.2168,0.8862,0.5288,5.3321,1,0.1045,0.5075,0.2328,0.0,0.0008,0,0.701
M006462,1208,1,Restaurant/Dhaba,Bhopal,3,1,1,0,0,0,0,1,0.7729,0.5257,4.4481,0.9222,1.0,1538.08,5.4963,0.4714,0.0398,0.8624,0.6842,0.7969,2,1.2303,0.2505,0.1928,0.2222,0.0009,2,0.7718
M006463,995,2,Medical/Pharmacy,Chennai,1,0,1,0,0,1,1,0,0.7474,0.5753,4.4635,0.8778,1.0,5266.36,-8.9866,0.6829,0.4057,0.7051,0.7998,1.9641,2,1.9683,0.1629,0.549,0.125,0.0008,1,0.7397
M006464,1283,1,Restaurant/Dhaba,Kochi,3,1,1,0,0,1,4,0,0.7433,0.602,4.4353,0.9111,1.0,1603.83,-6.8013,0.7678,0.434,0.3154,0.229,1.813,2,1.5372,0.4227,0.3648,0.0,0.0008,0,0.766
M006465,1059,1,Restaurant/Dhaba,Hyderabad,1,1,1,1,0,0,1,1,0.7447,0.6256,4.45,0.9556,1.0,6085.62,2.6107,0.527,0.1223,0.869,0.2691,1.0197,4,0.0651,0.2894,0.3784,0.1818,0.0011,2,0.768
M006466,502,2,Medical/Pharmacy,Ahmedabad,2,0,1,1,0,0,1,0,0.7915,0.4726,4.4484,0.9222,1.0,2660.74,-1.1044,0.908,0.5444,0.9021,0.7932,3.7723,3,0.8439,0.4375,0.428,0.25,0.0004,1,0.7772
M006467,1371,4,Electronics,Mumbai,1,1,1,1,0,0,4,1,0.7953,0.4564,4.456,0.9111,1.0,6779.26,-11.1364,0.637,0.6709,0.7928,0.6997,0.6628,2,0.4552,0.1228,0.1122,0.0,0.0007,0,0.6496
M006468,1278,7,Education/Tuition,Kochi,3,1,0,0,0,0,0,0,0.7747,0.5288,4.4622,0.9333,1.0,938.76,1.5778,0.1443,0.193,0.4957,0.6891,3.585,2,0.3124,0.3947,0.2046,0.0,0.0003,0,0.5783
M006469,1086,1,Restaurant/Dhaba,Varanasi,3,1,1,0,0,0,1,0,0.7738,0.5422,4.4499,0.9556,1.0,1500.29,-5.8096,0.5658,0.5089,0.0519,0.2798,6.6249,2,0.4342,0.2427,0.2814,0.0,0.0008,0,0.6339
M006470,118,7,Education/Tuition,Jaipur,2,0,1,1,0,0,2,2,0.7503,0.5851,4.4569,0.9111,1.0,1933.83,-1.4266,0.8706,0.3182,0.7565,0.7092,2.0718,5,0.4166,0.4707,0.1853,0.0,0.0004,0,0.8403
M006471,1387,5,Transport/Auto,Kochi,3,1,1,0,0,0,0,0,0.7914,0.4804,4.4582,0.9333,1.0,1190.84,-6.0795,0.9792,0.6646,0.7419,0.6283,7.2792,1,0.1261,0.2885,0.141,0.0,0.0008,0,0.7486
M006472,69,7,Education/Tuition,Jaipur,2,1,1,1,0,1,2,0,0.6595,0.8753,4.451,0.9667,1.0,2406.27,-5.3315,0.813,0.3872,0.8513,0.4156,1.4404,2,1.6341,0.358,0.5481,0.0,0.0013,0,0.8004
M006473,710,1,Restaurant/Dhaba,Indore,3,1,1,1,0,0,2,0,0.7736,0.4986,4.4518,0.8778,1.0,1419.7,-1.6105,0.7015,0.1304,0.8083,0.5406,0.6275,4,2.8036,0.105,0.159,0.125,0.0008,1,0.8377
M006474,404,0,Kirana/Grocery,Lucknow,2,0,1,0,0,0,0,0,0.7273,0.623,4.4398,0.8667,1.0,3417.9,6.5225,0.5866,0.4388,0.5765,0.6182,6.8839,3,1.7931,0.1871,0.1565,0.0,0.0009,0,0.6617
M006475,1351,5,Transport/Auto,Nagpur,3,1,1,0,0,0,0,0,0.7636,0.5653,4.4509,0.9444,1.0,1118.9,-1.9543,0.4796,0.542,0.8794,0.4737,2.0648,2,1.4135,0.1178,0.4215,0.4,0.0005,2,0.6169
M006476,1027,0,Kirana/Grocery,Jaipur,2,1,1,1,0,0,0,0,0.7883,0.4968,4.4658,0.9444,1.0,3107.88,2.4789,0.9015,0.0643,0.6461,0.7016,1.6516,1,0.6069,0.0517,0.3057,0.2,0.0005,1,0.9314
M006477,422,5,Transport/Auto,Delhi,1,1,1,1,0,0,3,0,0.7683,0.5463,4.4564,0.9333,1.0,4880.08,-26.7988,0.6426,0.5297,0.7079,0.7501,4.868,1,0.1112,0.4288,0.3992,0.3333,0.0006,2,0.6689
M006478,1071,3,Clothing/Textile,Pune,2,1,1,0,0,0,0,0,0.7296,0.6112,4.4486,0.8556,1.0,2656.29,-1.0837,0.6459,0.5457,0.555,0.2791,10.6549,4,0.1217,0.5735,0.0649,0.0,0.0005,0,0.6307
M006479,161,2,Medical/Pharmacy,Mumbai,1,0,1,1,1,0,0,0,0.75,0.5668,4.4556,0.8778,1.0,5356.9,8.9901,0.4904,0.3508,0.1096,0.6438,5.0532,3,0.2543,0.26,0.2819,0.1,0.001,1,0.6606
M006480,319,5,Transport/Auto,Lucknow,2,1,1,0,0,0,2,0,0.7755,0.5065,4.4566,0.9,1.0,2024.55,0.8049,0.5252,0.8606,0.6802,0.2189,4.9026,4,0.1944,0.1892,0.3676,0.25,0.0008,2,0.5225
M006481,835,5,Transport/Auto,Ahmedabad,2,0,1,0,0,0,1,0,0.7781,0.5231,4.4465,0.9444,1.0,2152.17,-6.3895,0.5788,0.1463,0.5277,0.7127,1.0882,2,1.1757,0.391,0.0074,0.0,0.0002,0,0.7811
M006482,238,4,Electronics,Lucknow,2,0,1,0,0,1,0,0,0.7438,0.6009,4.4372,0.9111,1.0,3864.31,-8.8074,0.7311,0.099,0.4859,0.733,0.8894,4,0.4628,0.1769,0.5505,0.1667,0.0012,2,0.8574
M006483,356,7,Education/Tuition,Mumbai,1,1,1,0,0,1,3,0,0.7256,0.6546,4.4488,0.9111,1.0,4174.51,-22.5895,0.8427,0.9402,0.8623,0.4015,5.3721,2,0.3502,0.5008,0.6737,0.2143,0.0014,3,0.6228
M006484,1021,4,Electronics,Delhi,1,1,1,0,0,0,0,0,0.761,0.5661,4.4495,0.9333,1.0,8403.33,-9.3854,0.6254,0.2645,0.8931,0.7082,0.6521,1,0.5394,0.0737,0.0346,0.0,0.0005,0,0.7669
M006485,532,7,Education/Tuition,Surat,2,0,1,1,1,0,0,0,0.763,0.5473,4.4457,0.9111,1.0,1999.32,-0.0517,0.2838,0.1543,0.2879,0.7749,5.305,2,0.7677,0.285,0.2153,0.2222,0.0009,2,0.6354
M006486,308,3,Clothing/Textile,Indore,3,1,1,1,1,0,0,0,0.7535,0.583,4.4613,0.9222,1.0,1238.77,-8.6941,0.6147,0.2044,0.2464,0.7686,21.3617,4,1.5308,0.3529,0.0906,0.0769,0.0013,1,0.6564
M006487,1435,4,Electronics,Ahmedabad,2,1,1,0,0,0,2,0,0.7666,0.5517,4.4603,0.9333,1.0,3852.61,-7.9578,0.3954,0.1028,0.7029,0.9621,3.6157,1,0.5742,0.407,0.1872,0.1429,0.0007,1,0.7056
M006488,817,6,Services/Salon,Surat,2,1,1,1,0,0,0,0,0.7261,0.6517,4.4404,0.9111,1.0,2397.65,-1.8006,0.497,0.4924,0.8733,0.5329,8.8824,3,2.901,0.2525,0.1756,0.0,0.0005,0,0.5978
M006489,1036,7,Education/Tuition,Jaipur,2,1,1,0,0,0,4,0,0.7702,0.5163,4.4622,0.8889,1.0,2093.36,-5.6518,0.7698,0.1308,0.5757,0.8735,5.4347,2,1.141,0.2524,0.1919,0.0,0.0008,0,0.8361
M006490,981,6,Services/Salon,Jaipur,2,0,1,1,0,0,0,0,0.7601,0.5819,4.453,0.9556,1.0,2503.99,-3.7492,0.888,0.3541,0.922,0.4067,10.9064,3,0.2022,0.4039,0.4919,0.3,0.002,6,0.7835
M006491,1362,4,Electronics,Bengaluru,1,1,1,0,0,0,4,0,0.7728,0.5181,4.4378,0.9111,1.0,7597.58,-1.148,0.8582,0.0621,0.4477,0.6112,2.3897,3,0.9892,0.3696,0.217,0.1667,0.0006,1,0.9103
M006492,306,6,Services/Salon,Pune,2,1,1,1,0,0,1,0,0.7699,0.497,4.454,0.8556,1.0,2474.6,-7.1862,0.7484,0.214,0.8339,0.4625,1.2304,3,1.1753,0.2099,0.5074,0.5,0.0004,2,0.8278
M006493,1129,7,Education/Tuition,Delhi,1,1,1,1,0,1,1,0,0.7399,0.625,4.4398,0.9333,1.0,3849.2,-13.7096,0.6634,0.4284,0.407,0.752,2.497,2,0.6791,0.2965,0.5737,0.3333,0.0006,2,0.7219
M006494,327,0,Kirana/Grocery,Bhopal,3,0,1,0,0,0,1,0,0.78,0.5137,4.4621,0.9333,1.0,1588.33,-4.0558,0.6908,0.4383,0.9075,0.3203,4.5092,1,1.0029,0.2225,0.0992,0.0,0.0006,0,0.7178
M006495,1431,6,Services/Salon,Mumbai,1,1,1,0,0,0,0,1,0.7582,0.5814,4.4568,0.9444,1.0,5134.37,4.449,0.9053,0.1177,0.314,0.6752,4.3591,4,0.4519,0.1667,0.2988,0.2,0.0005,1,0.9007
M006496,462,4,Electronics,Surat,2,1,1,0,0,0,3,1,0.7736,0.549,4.4489,0.9667,1.0,3920.44,-3.8168,0.6691,0.2462,0.3399,0.4157,0.7379,1,1.0079,0.2326,0.1397,0.0,0.001,0,0.7894
M006497,1039,4,Electronics,Mumbai,1,0,1,0,0,0,2,0,0.7603,0.5686,4.4522,0.9333,1.0,8463.43,-6.5486,0.8711,0.3307,0.4325,0.4375,2.0358,2,1.2422,0.135,0.0806,0.0,0.0004,0,0.837
M006498,1165,6,Services/Salon,Mumbai,1,1,1,0,1,0,0,0,0.7478,0.5733,4.4585,0.8778,1.0,4989.13,-28.74,0.6387,0.3879,0.0836,0.8991,4.0127,1,1.2812,0.5978,0.1605,0.0,0.0004,0,0.715
M006499,1125,7,Education/Tuition,Varanasi,3,0,1,0,0,0,1,1,0.783,0.4904,4.4483,0.9111,1.0,1023.61,0.0027,0.7557,0.3404,0.803,0.3678,4.5025,3,1.1625,0.1979,0.3251,0.0833,0.0012,1,0.7731
M006500,346,3,Clothing/Textile,Hyderabad,1,1,1,0,0,0,2,0,0.7309,0.6447,4.4427,0.9222,1.0,4891.54,23.2166,0.7834,0.5052,0.7516,0.6707,2.952,2,0.405,0.3292,0.095,0.1111,0.0009,1,0.7441
M006501,1074,3,Clothing/Textile,Chennai,1,1,1,1,0,0,1,1,0.7693,0.5243,4.4566,0.9,1.0,4940.3,14.3607,0.7834,0.3956,0.9647,0.7263,7.2733,2,1.3529,0.3239,0.1371,0.0,0.0007,0,0.751
M006502,1241,7,Education/Tuition,Pune,2,1,1,1,0,0,3,0,0.7446,0.6003,4.4502,0.9111,1.0,2124.69,-2.9006,0.4238,0.1789,0.0587,0.3236,6.6103,2,0.2507,0.22,0.2464,0.25,0.0004,1,0.6762
M006503,150,1,Restaurant/Dhaba,Bengaluru,1,0,1,1,0,0,2,0,0.7956,0.477,4.4299,0.9556,1.0,5865.47,4.0411,0.8362,0.0357,0.9307,0.4627,2.3429,3,0.6892,0.4834,0.0867,0.1,0.001,1,0.9097
M006504,1395,4,Electronics,Delhi,1,0,0,1,0,0,1,1,0.7878,0.4965,4.454,0.9444,1.0,6929.03,-16.9373,0.9374,0.0837,0.2916,0.5,9.0236,1,0.1939,0.36,0.2269,0.0,0.001,0,0.8957
M006505,682,4,Electronics,Kochi,3,1,1,0,0,0,1,0,0.709,0.7219,4.456,0.9444,1.0,2123.59,1.7262,0.8255,0.4642,0.9759,0.3856,0.4638,2,4.7148,0.3024,0.0231,0.0,0.0009,0,0.7882
M006506,333,5,Transport/Auto,Kochi,3,1,1,1,0,0,1,1,0.8079,0.4198,4.4521,0.9111,1.0,1025.16,1.3601,0.6113,0.0703,0.6632,0.3821,1.6794,3,0.6108,0.1476,0.2412,0.0,0.0005,0,0.8134
M006507,965,4,Electronics,Bhopal,3,1,1,1,0,0,0,0,0.7735,0.5379,4.4572,0.9444,1.0,2018.84,-6.1143,0.5348,0.2411,0.5321,0.3667,2.7901,3,0.2649,0.5907,0.2398,0.1,0.001,1,0.7248
M006508,750,0,Kirana/Grocery,Kochi,3,1,1,1,0,0,2,0,0.7265,0.6399,4.4537,0.8889,1.0,1706.08,-0.8085,0.4454,0.1506,0.4704,0.7648,0.6791,1,0.3921,0.3237,0.2013,0.2,0.0005,1,0.7289
M006509,525,6,Services/Salon,Surat,2,1,1,0,0,0,0,0,0.7667,0.5371,4.4497,0.9111,1.0,2604.9,-10.8885,0.7299,0.431,0.301,0.3172,2.9396,5,0.2119,0.3199,0.2544,0.3333,0.0003,1,0.745
M006510,214,5,Transport/Auto,Hyderabad,1,0,1,1,0,0,1,0,0.7971,0.4744,4.4402,0.9556,1.0,4385.77,-8.6957,0.5977,0.8055,0.7849,0.2638,11.6476,5,0.9395,0.3428,0.1514,0.1429,0.0007,1,0.5275
M006511,917,4,Electronics,Nagpur,3,0,1,1,0,0,3,0,0.811,0.435,4.4415,0.9556,1.0,1786.46,-3.9782,0.7123,0.3807,0.5662,0.7237,4.3204,2,0.2696,0.5126,0.0791,0.0,0.0022,0,0.7448
M006512,837,0,Kirana/Grocery,Varanasi,3,0,1,1,0,0,3,0,0.7742,0.5154,4.4468,0.9111,1.0,1546.9,-1.6622,0.8643,0.0841,0.8204,0.5038,1.6704,2,2.4432,0.3463,0.2785,0.0,0.0007,0,0.9105
M006513,361,1,Restaurant/Dhaba,Kochi,3,1,1,1,0,0,3,0,0.7973,0.4885,4.4549,0.9778,1.0,1484.74,-1.9664,0.8421,0.5547,0.6724,0.8709,0.8827,3,2.9313,0.4622,0.4012,0.2222,0.0009,2,0.7651
M006514,742,5,Transport/Auto,Pune,2,0,1,0,0,1,2,0,0.7514,0.6,4.4503,0.9444,1.0,2277.86,-12.2511,0.8462,0.0164,0.5025,0.7025,8.587,1,0.0055,0.2209,0.5046,0.1818,0.0011,2,0.882
M006515,605,6,Services/Salon,Mumbai,1,0,1,1,0,0,2,0,0.7595,0.5509,4.446,0.9,1.0,5037.9,-6.5813,0.3765,0.1877,0.7446,0.7091,1.6723,2,0.6454,0.3007,0.1797,0.1111,0.0009,1,0.6843
M006516,379,6,Services/Salon,Varanasi,3,1,1,0,0,0,3,0,0.7272,0.664,4.4584,0.9333,1.0,1229.94,-0.2262,0.7855,0.223,0.6672,0.5097,2.7591,5,0.1807,0.3354,0.1854,0.0909,0.0011,1,0.8307
M006517,867,7,Education/Tuition,Surat,2,0,1,0,0,0,3,1,0.7126,0.7047,4.4512,0.9333,1.0,1981.36,5.3835,0.5444,0.6991,0.4182,0.5767,2.6315,3,2.6244,0.1613,0.0074,0.0,0.0005,0,0.5922
M006518,349,7,Education/Tuition,Varanasi,3,1,1,0,0,0,2,0,0.7701,0.5203,4.4448,0.9,1.0,991.35,-3.3335,0.6463,0.4423,0.5876,0.2703,1.5181,2,0.3031,0.131,0.354,0.4,0.0005,2,0.7167
M006519,566,2,Medical/Pharmacy,Chennai,1,1,1,0,0,1,3,1,0.7297,0.637,4.4527,0.9,1.0,5338.98,-9.6464,0.8779,0.3451,0.7826,0.5354,3.2983,4,0.0999,0.1127,0.4511,0.0,0.0005,0,0.8278
M006520,441,4,Electronics,Hyderabad,1,1,1,0,0,0,0,1,0.7629,0.562,4.4595,0.9333,1.0,7322.36,7.0784,0.4942,0.6589,0.9779,0.6047,0.1986,4,2.1328,0.285,0.2002,0.2,0.0005,1,0.5988
M006521,935,5,Transport/Auto,Chennai,1,1,1,0,0,0,0,1,0.7242,0.6395,4.4498,0.8778,1.0,4894.06,2.6382,0.5967,0.1806,0.7653,0.4186,4.2178,3,1.9467,0.195,0.2625,0.1667,0.0006,1,0.7592
M006522,1209,6,Services/Salon,Bhopal,3,1,1,0,0,0,0,0,0.7673,0.5168,4.453,0.8778,1.0,1194.82,-5.5738,0.9419,0.6675,0.4296,0.731,7.8111,1,0.1141,0.5021,0.2381,0.0909,0.0011,1,0.7296
M006523,562,3,Clothing/Textile,Delhi,1,0,1,0,0,0,5,0,0.7882,0.4636,4.4548,0.8889,1.0,4848.72,5.3209,0.8401,0.387,0.6024,0.2714,9.5146,3,0.4517,0.2429,0.2207,0.0909,0.0011,1,0.7629
M006524,531,5,Transport/Auto,Delhi,1,1,1,0,0,0,2,0,0.7445,0.6195,4.4487,0.9444,1.0,4742.65,10.8708,0.4111,0.351,0.152,0.5645,4.9779,2,1.2698,0.4546,0.1344,0.0,0.0005,0,0.6293
M006525,1207,3,Clothing/Textile,Indore,3,1,1,0,0,0,2,0,0.7289,0.646,4.4559,0.9111,1.0,1418.25,-1.9614,0.743,0.037,0.5085,0.4635,8.0871,3,0.2202,0.3617,0.377,0.3,0.001,3,0.8376
M006526,943,4,Electronics,Delhi,1,1,1,0,0,0,3,0,0.7643,0.5637,4.4532,0.9444,1.0,7400.76,5.0288,0.5837,0.574,0.9259,0.5099,0.8588,5,0.458,0.2453,0.0316,0.0,0.0004,0,0.6561
M006527,1121,0,Kirana/Grocery,Bhopal,3,1,1,0,0,0,1,0,0.7559,0.5997,4.4502,0.9667,1.0,1529.41,0.5352,0.975,0.2,0.7569,0.4289,4.396,1,1.3236,0.1986,0.4669,0.25,0.0008,2,0.9036
M006528,1094,3,Clothing/Textile,Pune,2,1,1,0,0,1,0,0,0.7,0.6966,4.4544,0.8556,1.0,2626.45,-10.6303,0.8568,0.2137,0.7475,0.5171,2.3556,2,0.8719,0.4993,0.6809,0.125,0.0008,1,0.8645
M006529,556,5,Transport/Auto,Nagpur,3,1,1,1,0,0,1,0,0.8088,0.4284,4.4413,0.9333,1.0,1211.32,0.5446,0.7457,0.3944,0.5115,0.7065,3.2812,4,0.3735,0.5934,0.3721,0.2222,0.0009,2,0.7603
M006530,1222,7,Education/Tuition,Jaipur,2,0,0,0,0,1,2,0,0.7496,0.5932,4.4549,0.9222,1.0,2079.17,-9.8593,0.7023,0.1588,0.8614,0.9643,2.0019,2,1.248,0.1667,0.653,0.1111,0.0009,1,0.8213
M006531,740,5,Transport/Auto,Indore,3,1,1,0,0,0,3,0,0.7714,0.549,4.4482,0.9556,1.0,1134.7,-5.3482,0.9079,0.087,0.9971,0.3943,1.5557,7,3.4427,0.1479,0.277,0.25,0.0008,2,0.9277
M006532,779,6,Services/Salon,Varanasi,3,1,1,1,0,0,3,1,0.7516,0.5521,4.4305,0.8667,1.0,1264.44,-3.1951,0.8592,0.0191,0.6613,0.6985,2.4423,3,0.4875,0.2188,0.2853,0.1667,0.0006,1,0.9233
M006533,985,7,Education/Tuition,Chennai,1,0,1,1,0,0,1,0,0.7547,0.5724,4.457,0.9111,1.0,3915.45,-13.0663,0.9218,0.2347,0.6505,0.6331,4.7608,4,1.6924,0.4127,0.2944,0.2222,0.0009,2,0.8697
M006534,141,3,Clothing/Textile,Mumbai,1,1,1,0,0,1,3,0,0.7576,0.5945,4.4466,0.9667,1.0,5106.88,-18.3471,0.8349,0.1795,0.7734,0.2511,6.8112,3,1.3896,0.1493,0.6522,0.2857,0.0007,2,0.8392
M006535,492,1,Restaurant/Dhaba,Chennai,1,1,1,0,0,1,0,0,0.7366,0.6303,4.4558,0.9222,1.0,5727.45,-18.8115,0.9212,0.411,0.5122,0.2851,5.2039,2,0.2944,0.1431,0.696,0.2,0.0005,1,0.814
M006536,81,6,Services/Salon,Jaipur,2,0,1,1,0,0,3,1,0.5978,1.0842,4.4448,0.8778,1.0,3228.54,7.4351,0.6647,0.3822,0.965,0.439,4.9361,7,0.467,0.1832,0.3298,0.2667,0.0015,4,0.7216
M006537,284,1,Restaurant/Dhaba,Varanasi,3,0,1,1,0,0,2,0,0.7771,0.5197,4.447,0.9333,1.0,1608.59,1.6356,0.6923,0.8077,0.705,0.5789,2.701,3,3.3863,0.1091,0.1545,0.0,0.0012,0,0.6184
M006538,1211,1,Restaurant/Dhaba,Pune,2,1,0,1,0,0,1,0,0.7629,0.5475,4.4468,0.9111,1.0,2795.96,-8.8978,0.2163,0.2024,0.7287,0.4264,7.7579,2,1.5779,0.4896,0.1894,0.0,0.0007,0,0.5793
M006539,329,3,Clothing/Textile,Jaipur,2,1,1,1,0,0,3,0,0.7431,0.5871,4.4596,0.8778,1.0,2420.98,6.1103,0.9361,0.1759,0.464,0.3172,11.903,1,0.1183,0.1573,0.1872,0.0,0.0006,0,0.8503
M006540,987,3,Clothing/Textile,Mumbai,1,1,1,0,1,0,0,0,0.783,0.4732,4.4617,0.8778,1.0,4854.17,2.586,0.6021,0.4814,0.4308,0.9287,1.2121,1,0.7779,0.062,0.297,0.125,0.0008,1,0.6891
M006541,456,5,Transport/Auto,Kochi,3,1,1,0,0,0,0,0,0.7631,0.5535,4.4486,0.9222,1.0,1122.4,-2.625,0.8063,0.027,0.8034,0.4683,3.4916,4,0.3099,0.5372,0.0657,0.0,0.0006,0,0.8935
M006542,1019,4,Electronics,Varanasi,3,1,1,0,0,0,2,1,0.7367,0.636,4.4521,0.9333,1.0,1965.07,-4.5595,0.8645,0.1079,0.3534,0.7246,4.8418,3,0.3491,0.5279,0.2042,0.1111,0.0009,1,0.8844
M006543,336,4,Electronics,Chennai,1,1,1,0,0,0,0,0,0.7443,0.57,4.454,0.8556,1.0,7603.4,10.9587,0.8383,0.6347,0.6388,0.5342,7.0369,3,0.3776,0.2726,0.2364,0.2857,0.0007,2,0.7027
M006544,128,0,Kirana/Grocery,Ahmedabad,2,0,1,0,0,0,3,0,0.7371,0.6402,4.4465,0.9444,1.0,3349.74,12.2918,0.8758,0.4527,0.9293,0.8973,11.1771,3,3.6037,0.2914,0.3072,0.125,0.0008,1,0.7474
M006545,150,7,Education/Tuition,Mumbai,1,1,1,1,0,1,1,1,0.7011,0.7242,4.4475,0.9111,1.0,4370.0,-22.0363,0.54,0.4457,0.5526,0.7477,3.0509,3,0.1917,0.1408,0.7039,0.2,0.001,2,0.664
M006546,1083,3,Clothing/Textile,Lucknow,2,0,1,1,0,0,1,0,0.7697,0.4778,4.4501,0.8222,1.0,2557.58,-11.1806,0.6471,0.2795,0.719,0.5352,0.8034,3,0.7345,0.1575,0.1919,0.2,0.0005,1,0.7702
M006547,259,6,Services/Salon,Jaipur,2,1,1,1,0,0,1,0,0.7503,0.5839,4.4481,0.9111,1.0,2495.2,-4.1953,0.8701,0.1663,0.6853,0.7403,4.401,1,1.146,0.2804,0.0291,0.0,0.0003,0,0.8717
