merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered
M004649,1191,3,Clothing/Textile,Chennai,1,0,1,0
M004650,1361,4,Electronics,Mumbai,1,0,1,0
M004651,1383,5,Transport/Auto,Jaipur,2,0,1,1
M004652,1291,7,Education/Tuition,Jaipur,2,0,1,0
M004653,1129,0,Kirana/Grocery,Indore,3,1,1,0
M004654,1204,7,Education/Tuition,Surat,2,1,1,0
M004655,649,1,Restaurant/Dhaba,Mumbai,1,1,1,1
M004656,1369,2,Medical/Pharmacy,Kochi,3,1,1,1
M004657,66,6,Services/Salon,Jaipur,2,1,1,0
M004658,993,5,Transport/Auto,Mumbai,1,0,1,0
M004659,874,0,Kirana/Grocery,Ahmedabad,2,1,1,0
M004660,1179,3,Clothing/Textile,Jaipur,2,0,1,0
M004661,826,5,Transport/Auto,Jaipur,2,1,1,1
M004662,315,4,Electronics,Ahmedabad,2,1,1,0
M004663,1293,3,Clothing/Textile,Indore,3,0,1,0
M004664,916,3,Clothing/Textile,Indore,3,0,1,0
M004665,249,5,Transport/Auto,Pune,2,0,1,0
M004666,1060,7,Education/Tuition,Mumbai,1,0,1,0
M004667,245,2,Medical/Pharmacy,Varanasi,3,1,1,1
M004668,710,2,Medical/Pharmacy,Surat,2,0,1,1
M004669,322,7,Education/Tuition,Jaipur,2,1,0,1
M004670,72,5,Transport/Auto,Pune,2,0,1,0
M004671,1360,7,Education/Tuition,Bhopal,3,0,1,1
M004672,1146,5,Transport/Auto,Jaipur,2,1,1,0
M004673,1322,5,Transport/Auto,Mumbai,1,0,1,1
M004674,722,6,Services/Salon,Ahmedabad,2,0,1,0
M004675,1268,6,Services/Salon,Kochi,3,1,1,0
M004676,988,4,Electronics,Mumbai,1,0,1,0
M004677,143,1,Restaurant/Dhaba,Kochi,3,0,1,1
M004678,1238,3,Clothing/Textile,Pune,2,1,1,1
M004679,950,5,Transport/Auto,Ahmedabad,2,0,1,1
M004680,1178,6,Services/Salon,Chennai,1,1,1,0
M004681,1158,1,Restaurant/Dhaba,Hyderabad,1,0,1,0
M004682,266,4,Electronics,Indore,3,1,1,1
M004683,682,3,Clothing/Textile,Chennai,1,1,1,1
M004684,187,1,Restaurant/Dhaba,Kochi,3,0,0,0
M004685,937,3,Clothing/Textile,Ahmedabad,2,1,1,0
M004686,990,7,Education/Tuition,Delhi,1,1,1,1
M004687,1327,2,Medical/Pharmacy,Delhi,1,1,1,0
M004688,882,5,Transport/Auto,Jaipur,2,1,1,0
M004689,1170,7,Education/Tuition,Bhopal,3,1,1,0
M004690,915,2,Medical/Pharmacy,Pune,2,1,1,1
M004691,89,0,Kirana/Grocery,Lucknow,2,1,1,1
M004692,430,4,Electronics,Mumbai,1,1,1,0
M004693,857,5,Transport/Auto,Ahmedabad,2,1,1,1
M004694,1233,7,Education/Tuition,Surat,2,1,1,1
M004695,1285,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M004696,505,3,Clothing/Textile,Jaipur,2,1,1,0
M004697,684,6,Services/Salon,Ahmedabad,2,1,1,0
M004698,874,0,Kirana/Grocery,Chennai,1,0,1,0
M004699,953,4,Electronics,Nagpur,3,1,1,1
M004700,1298,4,Electronics,Delhi,1,1,1,0
M004701,667,4,Electronics,Bengaluru,1,1,1,0
M004702,678,1,Restaurant/Dhaba,Pune,2,1,1,1
M004703,242,7,Education/Tuition,Ahmedabad,2,0,1,0
M004704,1019,5,Transport/Auto,Lucknow,2,1,1,1
M004705,833,2,Medical/Pharmacy,Lucknow,2,1,1,1
M004706,157,0,Kirana/Grocery,Indore,3,1,1,0
M004707,981,7,Education/Tuition,Bengaluru,1,0,1,0
M004708,246,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M004709,740,3,Clothing/Textile,Ahmedabad,2,1,1,1
M004710,49,1,Restaurant/Dhaba,Lucknow,2,0,1,1
M004711,1113,3,Clothing/Textile,Pune,2,1,1,0
M004712,704,3,Clothing/Textile,Chennai,1,0,1,0
M004713,743,4,Electronics,Bhopal,3,1,1,0
M004714,768,1,Restaurant/Dhaba,Lucknow,2,1,1,1
M004715,1182,2,Medical/Pharmacy,Hyderabad,1,1,1,1
M004716,586,3,Clothing/Textile,Ahmedabad,2,1,1,1
M004717,226,6,Services/Salon,Kochi,3,1,1,0
M004718,965,4,Electronics,Jaipur,2,0,1,0
M004719,707,2,Medical/Pharmacy,Nagpur,3,1,1,0
M004720,533,7,Education/Tuition,Chennai,1,0,1,0
M004721,1300,7,Education/Tuition,Chennai,1,1,1,0
M004722,767,7,Education/Tuition,Mumbai,1,0,1,0
M004723,821,1,Restaurant/Dhaba,Lucknow,2,0,1,0
M004724,1313,2,Medical/Pharmacy,Mumbai,1,1,1,0
M004725,1400,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M004726,226,3,Clothing/Textile,Varanasi,3,0,0,0
M004727,1160,7,Education/Tuition,Varanasi,3,1,1,0
M004728,810,0,Kirana/Grocery,Ahmedabad,2,0,1,0
M004729,773,0,Kirana/Grocery,Bengaluru,1,0,1,1
M004730,1213,7,Education/Tuition,Mumbai,1,1,1,0
M004731,451,5,Transport/Auto,Bengaluru,1,0,1,0
M004732,1260,5,Transport/Auto,Pune,2,1,1,0
M004733,1366,3,Clothing/Textile,Nagpur,3,1,1,1
M004734,461,2,Medical/Pharmacy,Lucknow,2,1,1,0
M004735,955,1,Restaurant/Dhaba,Chennai,1,1,1,0
M004736,264,7,Education/Tuition,Jaipur,2,1,1,0
M004737,356,0,Kirana/Grocery,Mumbai,1,1,1,0
M004738,963,7,Education/Tuition,Ahmedabad,2,0,1,0
M004739,508,1,Restaurant/Dhaba,Jaipur,2,1,1,1
M004740,457,3,Clothing/Textile,Surat,2,1,1,1
M004741,695,2,Medical/Pharmacy,Delhi,1,1,1,0
M004742,1153,6,Services/Salon,Hyderabad,1,1,1,1
M004743,1291,1,Restaurant/Dhaba,Nagpur,3,1,1,0
M004744,1160,7,Education/Tuition,Mumbai,1,1,1,0
M004745,887,2,Medical/Pharmacy,Hyderabad,1,0,1,1
M004746,1417,6,Services/Salon,Bengaluru,1,1,1,0
M004747,671,0,Kirana/Grocery,Delhi,1,0,1,0
M004748,840,1,Restaurant/Dhaba,Pune,2,1,1,1
M004749,1096,4,Electronics,Bhopal,3,0,1,1
M004750,604,0,Kirana/Grocery,Bengaluru,1,1,1,1
M004751,1126,2,Medical/Pharmacy,Pune,2,1,1,0
M004752,1048,3,Clothing/Textile,Pune,2,0,1,1
M004753,1357,4,Electronics,Lucknow,2,0,1,1
M004754,1058,5,Transport/Auto,Varanasi,3,1,1,0
M004755,832,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M004756,1402,7,Education/Tuition,Delhi,1,0,1,0
M004757,429,5,Transport/Auto,Kochi,3,1,1,0
M004758,624,0,Kirana/Grocery,Jaipur,2,1,1,0
M004759,1486,7,Education/Tuition,Nagpur,3,1,1,1
M004760,1160,1,Restaurant/Dhaba,Jaipur,2,1,1,0
M004761,146,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M004762,412,4,Electronics,Bhopal,3,1,1,1
M004763,888,4,Electronics,Delhi,1,1,1,0
M004764,111,4,Electronics,Jaipur,2,1,1,0
M004765,861,4,Electronics,Bhopal,3,1,1,1
M004766,902,3,Clothing/Textile,Bhopal,3,1,1,0
M004767,682,7,Education/Tuition,Hyderabad,1,1,1,1
M004768,763,7,Education/Tuition,Ahmedabad,2,1,1,1
M004769,1463,2,Medical/Pharmacy,Delhi,1,1,1,0
M004770,99,4,Electronics,Bengaluru,1,0,0,0
M004771,416,0,Kirana/Grocery,Lucknow,2,0,1,0
M004772,553,7,Education/Tuition,Bengaluru,1,1,1,1
M004773,326,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M004774,646,5,Transport/Auto,Hyderabad,1,0,1,0
M004775,748,4,Electronics,Varanasi,3,1,1,0
M004776,1118,0,Kirana/Grocery,Bengaluru,1,1,1,1
M004777,207,3,Clothing/Textile,Hyderabad,1,1,1,0
M004778,1061,0,Kirana/Grocery,Hyderabad,1,1,1,1
M004779,1212,5,Transport/Auto,Chennai,1,1,1,1
M004780,40,5,Transport/Auto,Mumbai,1,0,1,0
M004781,814,0,Kirana/Grocery,Bengaluru,1,1,1,0
M004782,440,3,Clothing/Textile,Ahmedabad,2,1,1,0
M004783,921,7,Education/Tuition,Bengaluru,1,1,1,0
M004784,636,5,Transport/Auto,Jaipur,2,1,1,0
M004785,184,3,Clothing/Textile,Lucknow,2,1,1,0
M004786,1259,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M004787,1168,4,Electronics,Kochi,3,1,1,1
M004788,1432,5,Transport/Auto,Lucknow,2,1,1,1
M004789,628,0,Kirana/Grocery,Hyderabad,1,1,1,0
M004790,853,7,Education/Tuition,Delhi,1,1,1,0
M004791,379,2,Medical/Pharmacy,Kochi,3,1,1,1
M004792,1151,2,Medical/Pharmacy,Mumbai,1,1,1,0
M004793,972,6,Services/Salon,Mumbai,1,1,0,0
M004794,48,1,Restaurant/Dhaba,Delhi,1,1,1,1
M004795,342,2,Medical/Pharmacy,Chennai,1,0,1,1
M004796,956,1,Restaurant/Dhaba,Delhi,1,0,1,1
M004797,557,7,Education/Tuition,Bhopal,3,1,1,0
M004798,586,4,Electronics,Mumbai,1,1,1,1
M004799,474,6,Services/Salon,Jaipur,2,1,1,1
M004800,260,1,Restaurant/Dhaba,Mumbai,1,0,1,1
M004801,654,3,Clothing/Textile,Chennai,1,1,1,1
M004802,1040,3,Clothing/Textile,Indore,3,1,1,0
M004803,918,6,Services/Salon,Mumbai,1,1,1,1
M004804,388,7,Education/Tuition,Nagpur,3,1,1,1
M004805,1436,7,Education/Tuition,Jaipur,2,1,1,0
M004806,73,3,Clothing/Textile,Delhi,1,1,1,0
M004807,1418,5,Transport/Auto,Indore,3,1,1,1
M004808,906,3,Clothing/Textile,Mumbai,1,0,1,0
M004809,1164,3,Clothing/Textile,Kochi,3,1,1,1
M004810,252,7,Education/Tuition,Hyderabad,1,1,1,0
M004811,1439,3,Clothing/Textile,Nagpur,3,1,1,1
M004812,931,3,Clothing/Textile,Delhi,1,0,1,1
M004813,1318,5,Transport/Auto,Surat,2,1,1,0
M004814,300,3,Clothing/Textile,Bhopal,3,0,1,1
M004815,241,3,Clothing/Textile,Bhopal,3,1,1,0
M004816,1367,4,Electronics,Kochi,3,1,1,0
M004817,1440,7,Education/Tuition,Indore,3,0,1,1
M004818,276,7,Education/Tuition,Nagpur,3,0,1,0
M004819,977,5,Transport/Auto,Delhi,1,0,1,1
M004820,850,3,Clothing/Textile,Mumbai,1,1,1,0
M004821,1403,1,Restaurant/Dhaba,Bengaluru,1,1,0,1
M004822,101,6,Services/Salon,Ahmedabad,2,1,1,1
M004823,1349,7,Education/Tuition,Jaipur,2,0,1,0
M004824,1266,4,Electronics,Pune,2,0,1,1
M004825,324,5,Transport/Auto,Bengaluru,1,1,1,0
M004826,200,2,Medical/Pharmacy,Surat,2,1,1,0
M004827,275,0,Kirana/Grocery,Chennai,1,0,1,1
M004828,1194,5,Transport/Auto,Mumbai,1,1,1,1
M004829,646,6,Services/Salon,Jaipur,2,1,1,0
M004830,269,4,Electronics,Varanasi,3,0,1,0
M004831,340,3,Clothing/Textile,Surat,2,1,1,0
M004832,1469,4,Electronics,Lucknow,2,1,1,0
M004833,427,0,Kirana/Grocery,Mumbai,1,0,1,1
M004834,952,0,Kirana/Grocery,Surat,2,1,1,1
M004835,821,5,Transport/Auto,Hyderabad,1,1,1,0
M004836,51,3,Clothing/Textile,Surat,2,1,1,0
M004837,1131,3,Clothing/Textile,Jaipur,2,1,1,0
M004838,842,1,Restaurant/Dhaba,Delhi,1,1,1,1
M004839,933,0,Kirana/Grocery,Mumbai,1,0,1,1
M004840,861,3,Clothing/Textile,Indore,3,0,1,0
M004841,1406,0,Kirana/Grocery,Bhopal,3,1,1,0
M004842,1424,7,Education/Tuition,Ahmedabad,2,0,1,0
M004843,1074,1,Restaurant/Dhaba,Hyderabad,1,1,1,1
M004844,536,2,Medical/Pharmacy,Hyderabad,1,1,1,1
M004845,189,0,Kirana/Grocery,Lucknow,2,1,1,0
M004846,773,7,Education/Tuition,Kochi,3,0,1,0
M004847,1414,7,Education/Tuition,Delhi,1,0,1,1
M004848,842,7,Education/Tuition,Varanasi,3,1,1,0
M004849,1350,1,Restaurant/Dhaba,Delhi,1,1,1,1
M004850,1405,1,Restaurant/Dhaba,Varanasi,3,0,1,1
M004851,209,6,Services/Salon,Ahmedabad,2,1,1,0
M004852,1448,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M004853,242,4,Electronics,Bengaluru,1,1,1,0
M004854,559,5,Transport/Auto,Pune,2,1,1,1
M004855,1448,3,Clothing/Textile,Chennai,1,1,1,1
M004856,56,0,Kirana/Grocery,Mumbai,1,1,1,0
M004857,968,5,Transport/Auto,Indore,3,0,1,0
M004858,899,4,Electronics,Bhopal,3,1,1,0
M004859,467,0,Kirana/Grocery,Nagpur,3,1,1,0
M004860,314,5,Transport/Auto,Surat,2,1,1,0
M004861,690,4,Electronics,Nagpur,3,1,1,0
M004862,678,7,Education/Tuition,Delhi,1,1,1,1
M004863,218,3,Clothing/Textile,Bengaluru,1,1,1,1
M004864,1252,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M004865,1155,5,Transport/Auto,Surat,2,0,1,1
M004866,508,7,Education/Tuition,Surat,2,1,1,0
M004867,632,5,Transport/Auto,Delhi,1,1,1,0
M004868,1044,7,Education/Tuition,Surat,2,0,1,0
M004869,1277,0,Kirana/Grocery,Indore,3,0,1,0
M004870,546,1,Restaurant/Dhaba,Lucknow,2,1,0,0
M004871,1494,6,Services/Salon,Mumbai,1,1,1,0
M004872,945,3,Clothing/Textile,Bengaluru,1,1,1,1
M004873,259,7,Education/Tuition,Bengaluru,1,1,1,1
M004874,898,0,Kirana/Grocery,Bengaluru,1,0,1,0
M004875,1167,2,Medical/Pharmacy,Lucknow,2,0,1,0
M004876,1237,2,Medical/Pharmacy,Pune,2,1,1,0
M004877,788,2,Medical/Pharmacy,Surat,2,1,1,1
M004878,63,3,Clothing/Textile,Surat,2,1,1,0
M004879,325,7,Education/Tuition,Varanasi,3,1,1,0
M004880,482,2,Medical/Pharmacy,Mumbai,1,1,1,0
M004881,1459,5,Transport/Auto,Jaipur,2,1,1,0
M004882,1180,6,Services/Salon,Bhopal,3,0,1,0
M004883,171,0,Kirana/Grocery,Mumbai,1,1,1,0
M004884,677,6,Services/Salon,Hyderabad,1,1,1,0
M004885,157,6,Services/Salon,Varanasi,3,1,1,0
M004886,864,6,Services/Salon,Delhi,1,1,1,1
M004887,954,5,Transport/Auto,Jaipur,2,0,0,0
M004888,759,2,Medical/Pharmacy,Mumbai,1,0,1,1
M004889,1403,6,Services/Salon,Lucknow,2,1,1,0
M004890,492,7,Education/Tuition,Mumbai,1,0,1,1
M004891,1297,6,Services/Salon,Delhi,1,0,1,0
M004892,593,0,Kirana/Grocery,Lucknow,2,0,1,1
M004893,1239,7,Education/Tuition,Chennai,1,1,1,1
M004894,1286,5,Transport/Auto,Pune,2,1,1,0
M004895,543,3,Clothing/Textile,Delhi,1,1,1,1
M004896,30,1,Restaurant/Dhaba,Chennai,1,1,1,0
M004897,1292,5,Transport/Auto,Bengaluru,1,0,1,0
M004898,1108,4,Electronics,Bengaluru,1,1,1,0
M004899,1471,2,Medical/Pharmacy,Bhopal,3,0,1,0
M004900,367,4,Electronics,Hyderabad,1,1,1,0
M004901,937,7,Education/Tuition,Ahmedabad,2,1,1,1
M004902,847,1,Restaurant/Dhaba,Chennai,1,1,1,0
M004903,1330,3,Clothing/Textile,Bengaluru,1,1,1,0
M004904,1063,5,Transport/Auto,Nagpur,3,1,1,1
M004905,1394,3,Clothing/Textile,Delhi,1,0,1,1
M004906,1157,1,Restaurant/Dhaba,Kochi,3,0,1,0
M004907,374,4,Electronics,Delhi,1,1,1,1
M004908,1423,5,Transport/Auto,Pune,2,0,1,1
M004909,1006,2,Medical/Pharmacy,Jaipur,2,1,1,0
M004910,912,0,Kirana/Grocery,Indore,3,1,1,1
M004911,227,6,Services/Salon,Ahmedabad,2,1,1,0
M004912,1067,3,Clothing/Textile,Pune,2,1,1,0
M004913,901,7,Education/Tuition,Hyderabad,1,1,1,1
M004914,1391,1,Restaurant/Dhaba,Bengaluru,1,0,1,0
M004915,571,5,Transport/Auto,Indore,3,0,1,1
M004916,486,7,Education/Tuition,Bengaluru,1,0,1,0
M004917,779,4,Electronics,Surat,2,1,1,0
M004918,1489,2,Medical/Pharmacy,Indore,3,0,1,1
M004919,395,7,Education/Tuition,Mumbai,1,1,1,0
M004920,430,4,Electronics,Nagpur,3,1,1,1
M004921,603,2,Medical/Pharmacy,Pune,2,0,1,1
M004922,511,5,Transport/Auto,Surat,2,0,1,0
M004923,139,0,Kirana/Grocery,Bhopal,3,1,1,1
M004924,1048,0,Kirana/Grocery,Bengaluru,1,1,1,1
M004925,435,7,Education/Tuition,Hyderabad,1,1,0,0
M004926,338,6,Services/Salon,Lucknow,2,1,1,0
M004927,189,7,Education/Tuition,Bengaluru,1,1,1,0
M004928,873,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M004929,84,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M004930,790,2,Medical/Pharmacy,Jaipur,2,1,1,0
M004931,285,2,Medical/Pharmacy,Chennai,1,1,1,0
M004932,563,2,Medical/Pharmacy,Bhopal,3,1,1,1
M004933,451,7,Education/Tuition,Ahmedabad,2,0,1,0
M004934,975,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M004935,991,6,Services/Salon,Pune,2,1,1,0
M004936,842,7,Education/Tuition,Indore,3,1,1,1
M004937,916,5,Transport/Auto,Lucknow,2,1,1,0
M004938,293,5,Transport/Auto,Indore,3,1,0,0
M004939,777,0,Kirana/Grocery,Nagpur,3,1,1,1
M004940,862,1,Restaurant/Dhaba,Bengaluru,1,1,1,0
M004941,262,6,Services/Salon,Jaipur,2,1,1,0
M004942,709,1,Restaurant/Dhaba,Indore,3,0,1,1
M004943,262,3,Clothing/Textile,Ahmedabad,2,1,1,1
M004944,1098,1,Restaurant/Dhaba,Varanasi,3,1,1,0
M004945,587,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M004946,942,4,Electronics,Pune,2,0,1,0
M004947,710,4,Electronics,Lucknow,2,1,1,1
M004948,1489,6,Services/Salon,Nagpur,3,1,1,0
M004949,364,3,Clothing/Textile,Indore,3,1,1,0
M004950,433,2,Medical/Pharmacy,Surat,2,0,1,0
M004951,1217,3,Clothing/Textile,Hyderabad,1,0,1,1
M004952,285,3,Clothing/Textile,Ahmedabad,2,1,1,0
M004953,1119,0,Kirana/Grocery,Pune,2,0,1,1
M004954,1049,5,Transport/Auto,Surat,2,1,1,0
M004955,970,1,Restaurant/Dhaba,Pune,2,1,1,1
M004956,801,0,Kirana/Grocery,Ahmedabad,2,0,1,0
M004957,975,6,Services/Salon,Pune,2,0,1,1
M004958,1141,5,Transport/Auto,Bengaluru,1,1,1,0
M004959,1293,6,Services/Salon,Ahmedabad,2,1,1,1
M004960,340,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M004961,711,6,Services/Salon,Hyderabad,1,0,1,0
M004962,1311,3,Clothing/Textile,Hyderabad,1,1,1,0
M004963,1487,7,Education/Tuition,Surat,2,0,1,0
M004964,158,1,Restaurant/Dhaba,Jaipur,2,1,1,1
M004965,810,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M004966,355,2,Medical/Pharmacy,Kochi,3,1,1,1
M004967,819,3,Clothing/Textile,Ahmedabad,2,1,1,0
M004968,46,6,Services/Salon,Bhopal,3,1,1,0
M004969,728,4,Electronics,Ahmedabad,2,0,1,0
M004970,1038,2,Medical/Pharmacy,Pune,2,1,1,0
M004971,371,3,Clothing/Textile,Nagpur,3,1,1,1
M004972,1032,0,Kirana/Grocery,Lucknow,2,1,1,1
M004973,867,4,Electronics,Pune,2,1,1,0
M004974,657,2,Medical/Pharmacy,Delhi,1,1,1,1
M004975,800,7,Education/Tuition,Jaipur,2,1,1,1
M004976,907,3,Clothing/Textile,Hyderabad,1,0,1,0
M004977,1302,3,Clothing/Textile,Mumbai,1,1,1,1
M004978,739,0,Kirana/Grocery,Bengaluru,1,0,1,0
M004979,878,7,Education/Tuition,Delhi,1,1,1,1
M004980,768,0,Kirana/Grocery,Indore,3,1,1,1
M004981,206,4,Electronics,Mumbai,1,1,1,1
M004982,975,5,Transport/Auto,Pune,2,1,1,0
M004983,386,2,Medical/Pharmacy,Varanasi,3,1,1,0
M004984,524,3,Clothing/Textile,Lucknow,2,1,1,1
M004985,64,4,Electronics,Hyderabad,1,1,0,1
M004986,1460,6,Services/Salon,Jaipur,2,0,1,0
M004987,847,4,Electronics,Ahmedabad,2,1,1,0
M004988,39,6,Services/Salon,Ahmedabad,2,0,1,0
M004989,1015,0,Kirana/Grocery,Bhopal,3,1,1,0
M004990,560,3,Clothing/Textile,Varanasi,3,0,0,0
M004991,124,1,Restaurant/Dhaba,Pune,2,0,0,0
M004992,605,5,Transport/Auto,Delhi,1,1,1,0
M004993,479,5,Transport/Auto,Surat,2,1,1,1
M004994,1273,0,Kirana/Grocery,Delhi,1,1,1,0
M004995,1047,6,Services/Salon,Varanasi,3,1,1,0
M004996,125,3,Clothing/Textile,Bengaluru,1,0,1,0
M004997,894,7,Education/Tuition,Mumbai,1,1,1,0
M004998,1434,4,Electronics,Nagpur,3,1,1,0
M004999,698,5,Transport/Auto,Lucknow,2,0,1,0
M005000,236,4,Electronics,Surat,2,1,0,1
M005001,879,2,Medical/Pharmacy,Lucknow,2,1,1,0
M005002,275,1,Restaurant/Dhaba,Varanasi,3,1,1,0
M005003,913,0,Kirana/Grocery,Hyderabad,1,1,1,0
M005004,112,6,Services/Salon,Varanasi,3,1,1,0
M005005,346,5,Transport/Auto,Hyderabad,1,0,1,0
M005006,674,7,Education/Tuition,Bhopal,3,1,1,0
M005007,1158,2,Medical/Pharmacy,Varanasi,3,1,1,0
M005008,399,7,Education/Tuition,Mumbai,1,1,1,0
M005009,778,2,Medical/Pharmacy,Surat,2,1,1,0
M005010,659,1,Restaurant/Dhaba,Hyderabad,1,0,1,0
M005011,209,0,Kirana/Grocery,Pune,2,1,1,0
M005012,631,0,Kirana/Grocery,Pune,2,0,1,1
M005013,629,4,Electronics,Ahmedabad,2,1,1,0
M005014,1136,0,Kirana/Grocery,Delhi,1,1,1,0
M005015,870,2,Medical/Pharmacy,Delhi,1,1,1,0
M005016,377,4,Electronics,Chennai,1,1,1,0
M005017,1325,0,Kirana/Grocery,Hyderabad,1,0,1,0
M005018,360,6,Services/Salon,Jaipur,2,1,1,0
M005019,639,6,Services/Salon,Kochi,3,0,1,1
M005020,773,1,Restaurant/Dhaba,Surat,2,1,1,0
M005021,598,2,Medical/Pharmacy,Jaipur,2,1,1,0
M005022,418,3,Clothing/Textile,Indore,3,1,1,0
M005023,1000,1,Restaurant/Dhaba,Jaipur,2,1,0,0
M005024,776,1,Restaurant/Dhaba,Varanasi,3,1,1,1
M005025,166,0,Kirana/Grocery,Pune,2,1,1,0
M005026,1414,4,Electronics,Hyderabad,1,0,1,1
M005027,311,7,Education/Tuition,Chennai,1,0,1,1
M005028,1255,4,Electronics,Ahmedabad,2,0,1,1
M005029,1048,6,Services/Salon,Hyderabad,1,1,1,0
M005030,773,2,Medical/Pharmacy,Delhi,1,1,0,0
M005031,560,0,Kirana/Grocery,Pune,2,1,1,0
M005032,45,4,Electronics,Lucknow,2,1,1,1
M005033,1034,6,Services/Salon,Lucknow,2,1,1,1
M005034,597,5,Transport/Auto,Mumbai,1,1,1,0
M005035,1167,7,Education/Tuition,Jaipur,2,0,1,1
M005036,1121,3,Clothing/Textile,Lucknow,2,0,1,0
M005037,59,5,Transport/Auto,Nagpur,3,0,1,1
M005038,693,7,Education/Tuition,Ahmedabad,2,0,1,0
M005039,1028,0,Kirana/Grocery,Kochi,3,1,1,0
M005040,904,0,Kirana/Grocery,Varanasi,3,1,1,0
M005041,51,4,Electronics,Jaipur,2,0,1,1
M005042,1484,7,Education/Tuition,Delhi,1,1,1,1
M005043,1083,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M005044,985,0,Kirana/Grocery,Lucknow,2,1,1,0
M005045,689,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M005046,1463,2,Medical/Pharmacy,Surat,2,0,1,0
M005047,1102,6,Services/Salon,Surat,2,0,1,1
M005048,354,2,Medical/Pharmacy,Chennai,1,1,1,1
M005049,1351,7,Education/Tuition,Surat,2,1,1,1
M005050,210,7,Education/Tuition,Mumbai,1,1,0,1
M005051,151,4,Electronics,Varanasi,3,1,1,1
M005052,153,2,Medical/Pharmacy,Hyderabad,1,1,1,1
M005053,295,5,Transport/Auto,Chennai,1,0,1,0
M005054,57,7,Education/Tuition,Pune,2,1,1,1
M005055,1312,5,Transport/Auto,Ahmedabad,2,0,1,0
M005056,106,5,Transport/Auto,Lucknow,2,1,1,1
M005057,461,4,Electronics,Bengaluru,1,1,1,0
M005058,908,4,Electronics,Jaipur,2,1,1,1
M005059,923,5,Transport/Auto,Chennai,1,1,1,1
M005060,1088,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M005061,465,5,Transport/Auto,Varanasi,3,0,1,0
M005062,1167,1,Restaurant/Dhaba,Pune,2,1,1,0
M005063,1115,2,Medical/Pharmacy,Chennai,1,1,1,0
M005064,81,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M005065,145,7,Education/Tuition,Hyderabad,1,1,1,0
M005066,76,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M005067,467,3,Clothing/Textile,Chennai,1,0,1,0
M005068,1465,0,Kirana/Grocery,Kochi,3,1,1,0
M005069,130,0,Kirana/Grocery,Delhi,1,1,1,0
M005070,1332,4,Electronics,Jaipur,2,1,1,1
M005071,136,3,Clothing/Textile,Lucknow,2,1,1,0
M005072,1012,4,Electronics,Surat,2,1,1,0
M005073,1088,1,Restaurant/Dhaba,Delhi,1,0,1,0
M005074,1030,5,Transport/Auto,Nagpur,3,1,1,0
M005075,388,6,Services/Salon,Ahmedabad,2,1,1,0
M005076,916,6,Services/Salon,Jaipur,2,1,1,0
M005077,829,6,Services/Salon,Bengaluru,1,1,1,0
M005078,1055,1,Restaurant/Dhaba,Surat,2,1,1,0
M005079,1325,3,Clothing/Textile,Lucknow,2,1,1,1
M005080,1197,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M005081,464,1,Restaurant/Dhaba,Chennai,1,0,1,1
M005082,633,0,Kirana/Grocery,Bhopal,3,1,1,1
M005083,595,3,Clothing/Textile,Chennai,1,1,1,0
M005084,945,3,Clothing/Textile,Mumbai,1,1,1,1
M005085,257,1,Restaurant/Dhaba,Jaipur,2,1,1,1
M005086,574,1,Restaurant/Dhaba,Bhopal,3,1,1,1
M005087,1267,4,Electronics,Delhi,1,1,1,1
M005088,677,4,Electronics,Surat,2,1,1,1
M005089,277,0,Kirana/Grocery,Bengaluru,1,1,1,1
M005090,1461,7,Education/Tuition,Hyderabad,1,1,1,0
M005091,1106,3,Clothing/Textile,Delhi,1,1,1,0
M005092,343,6,Services/Salon,Varanasi,3,0,1,0
M005093,1427,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M005094,66,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M005095,753,3,Clothing/Textile,Surat,2,1,1,0
M005096,1009,0,Kirana/Grocery,Kochi,3,0,1,1
M005097,113,6,Services/Salon,Chennai,1,0,1,0
M005098,929,4,Electronics,Ahmedabad,2,1,1,0
M005099,1147,4,Electronics,Mumbai,1,1,1,0
